,comment,sentiment,positive,negative
174,레오제이 사랑훼!!!!!!!!!!!!!!!!할아버지되서도 노인정가는 메이크업 올려줘여!!!!!!!!!!!!!!!,Positive,0.9977136254310608,0.002286380622535944
175,ㅋㅋㅋㅋ후니언님 웃음소리 넘나조흥것ㅋㅋㅋㅋㅋㅋ,Positive,0.9946023225784302,0.005397672764956951
176,"전 화장하는 사람은 남자던 여자던 정말 멋있고, 아름답다고 생각해요!",Positive,0.9530156254768372,0.04698435962200165
177,난 화장잘하고 자기관리 잘하는 남자도 엄청 멋있어보이지만 화장품이 뭔지도 모르는 남자가 너무귀여움진짜ㅜㅜㅜㅋㅋㅋㅋㅋㅋㅋㅋ 남친이 틴트만지면서 이거 입술에바르는거..... 이거는 그 아이섀도??... 이러면서 아라 만지작거리는데 깨물어줄뽄 ㅡㅡ,Positive,0.9804494976997375,0.019550517201423645
179,저렇게 자기자신을 가꾸는게 멋있는 거지,Positive,0.9921073913574219,0.00789263378828764
181,화장 잘하는 사람들 넘 좋구...부러워...햝..,Positive,0.9486064910888672,0.05139348655939102
182,편견 없는 세상에서 살고싶다,Positive,0.9974865317344666,0.002513454295694828
183,남자에 대한 편견과 여자에 대한 편견을 깨야 할것같네요~,Positive,0.9972498416900635,0.0027501138392835855
184,화니님!!!!너무 멋있어요~ 저 같은 경우는 진한 화장을 하는 남자를 좋아하진 않아요근데 진한 화장을 한 여자도 좋아하진 않거든요 그거처럼 남자도 여자도 적당히 보기 좋게 가꾸는게 가장 이상적인것 같아요^^,Positive,0.9920896291732788,0.007910371758043766
185,여자남자 성별을 떠나서 나 자신을 꾸밀줄알고 관리하는건데 꼭 하지도않는사람들이 일침을 날리고 욕하더라고요ㅋㅋㅋㄱㅋ 지들앞가림이나 잘하지는;;,Positive,0.9058879017829895,0.09411212801933289
188,옳은말 대잔치☆,Positive,0.957736611366272,0.04226337745785713
190,이영상보면서 좋아요누르고 진짜 나도 하고싶은말 : 남자의 아름다움도 여자의 아름다움에 비교할 수 없는 아름다움이다.  그리고 그 아름다운 기준은  절대다수가 공식이나 채점처럼 판단하고 결정하는 게 아니라 개인의 개성에 따라 달리 표현되고 결정나는 문제.나는 여자로서 남자의 아름다움에 가치를 느낀다.,Positive,0.997646689414978,0.002353327115997672
192,진짜 멋지다,Positive,0.993698239326477,0.006301785819232464
198,꾸미는 남자 멋지다 !!!!,Positive,0.9871458411216736,0.012854183092713356
200,전 남자뷰티크리에이터들이 더 생겼으면 좋겠어요ㅜㅜ 다들 제가 구독하는분들인데 힘내세요,Positive,0.9944833517074585,0.005516689270734787
202,자기자신 가꾸는 모습 멋있어요. 그게 화장이든 운동이든. 누군가의 겉모습을 지적질하는것 예의에 어긋난다고 생각해요. 남이 화장을 떡칠을하든 성형을 해사 갈아엎든 그건 당사자 마음이고 거기에 지적질할 권리는 없다고 생각하니다. 많은 남성분들 여성분든 남의 시선 신경쓰지말고 자기를 가꾸고 관리하셨으면 좋겠어요. 또 그걸 터치하지않는 사회가 되었으면 하네요,Positive,0.9967342615127563,0.003265721257776022
203,와 진짜 멋있다,Positive,0.9902731776237488,0.009726837277412415
205,아 말하는거 개멋지다ㅠㅠㅠㅠ,Positive,0.9980599284172058,0.0019400594756007195
206,멋있습니다! 정말 멋져요!,Positive,0.9929255843162537,0.007074442226439714
208,다구독하고있는분들이고얻는정보도엄청어마어마한데너무힘들어하시지않으면좋겠슴당!♡,Positive,0.9973050355911255,0.0026949576567858458
213,요새는 시대가 많이 변해서 관리하는 남자들이 더 인기많음옄ㅋㅋㅋ 관리하는 남자 애들보면 피부도 좋고 잘 꾸미고 인기 많더라고욬ㅋㅋ 눈썹 정리도 좀 하고 ! 비비도 좀 바르고 다니고! 스킨 케어에 좀 신경좀 써주셨으면 ㅋㅋ화장하고 기초케어 관리하는분들 되게 깔끔해 보이고 좋던데..,Positive,0.9962329268455505,0.0037670740857720375
215,화장하는 남자 멋있던데..자기관리 하는 거 같아서 멋있던데..왜 사람들은 자기가 정해놓은 틀 안에 맞지 않으면 인격체로도 대우해주지 않을까 어차피 자기도 자기가 만든 그 틀에 완벽히 맞는 것도 아니면서..,Positive,0.9971359372138977,0.0028640711680054665
217,레오제이님존멋ㄹㅇ..♡,Positive,0.997811496257782,0.0021885002497583628
219,"근데 ,,여자가 화장안하고 다니면 ""너 왜 화장안해?남자도 아니잖아""이런 말 많이 들음... 우리 사회 진짜 개 꼬였음",Positive,0.8843246698379517,0.11567530035972595
220,화장하는 남자분이랑 사귀면 같이 화장품사러가고 메이크업도 해주고 진짜 좋을듯......ㅠㅠㅠ,Positive,0.9170352220535278,0.08296477794647217
221,남자가 화장하는게 게이라니ㅋㅋㄱ상식수준 클라스오져ㅋㄲㅋㄱㅋㄱ화장은 모두의 것입니다.하고 안하고는 자유이며 여자에게 화장을 강요하거나 남자에게 화장을 하면 안된다고 하는 인식 자체가 병신같은 것 입니다.오히려 저분들처럼 자신감있게 꾸미시는게 자기자신을 사랑하는거 같아 보기 좋네용,Positive,0.9745073914527893,0.025492576882243156
223,"나의 이상형- 츤데레, 화장한 남자, 문신한 남자, 패션에 관심 있거나 옷 잘입는 남자(패션테러리스트ㄴㄴ해) , 머리 염색한남자(노랑이) , 키보통인남자, 꿈을 위해 달려가는 남자, 편견을 깨버리는 남자, 욕하는 남자, 사투리 쓰는 남자☞[한마디로- 깡패]ㅋㅋㅋㅋㅋㅋㅋ",Positive,0.968649685382843,0.031350310891866684
224,언젠간 남자여자 구분나누는게아닌 나자신으로 봐주는날이 왓으면 좋겟네요,Positive,0.9865925908088684,0.013407409191131592
225,화장하든 말든 그건 개인의 자유 화장한다고 뭐라 할 필요없고안한다고 뭐라 할 필요없음,Positive,0.9501823782920837,0.04981760308146477
226,화장하는 남자가 진정한 남자다. 자신을 가꿀 줄 아는 된 사람이다.,Positive,0.8585399985313416,0.14146003127098083
228,남 인생 평가하는 사람치고 자기 인생 똑바로 사는 사람 못 봤다,Positive,0.9970577955245972,0.0029422256629914045
229,멋있으시다..,Positive,0.9678715467453003,0.03212848678231239
232,멋지다ㅠㅠㅠ,Positive,0.9977283477783203,0.0022716415114700794
237,남자들 화장하는거 진짜 좋아보이는데ㅜㅅㅜ 제 남동생한테도 화장한번 해주고 하는법 알려줬더니 곧잘 하고 댕겨요. 요즘같은 시대에 남자가 화장하면 안 된다느니 이상하다느니 무슨 구시대적인 발언입니까!!,Positive,0.9692264199256897,0.030773570761084557
238,"와,, 넘 멋져버려!",Positive,0.9967612028121948,0.003238784382119775
241,난 꾸미는 남자 존좋... 자기관리 철저한 사람인거 같고 좋음,Positive,0.9974753260612488,0.0025246706791222095
242,너어어무 좋은 내용임다! 잘보고 가요,Positive,0.9874119162559509,0.01258810143917799
245,레오제이 왜 이렇게 잘생긴고양,Positive,0.9983187913894653,0.0016812640242278576
248,꾸미는 남자 너무 좋음 관리 한다는 증거니깐 ㅠㅜㅠ 눈썹도 안미는 애들보단 낫다 ...,Positive,0.9972985982894897,0.002701430581510067
249,"남자가 나 다우면 남자다운거 아닌가? 와.....레알 맞는말 맞다, 나 다우면 되는거지 뭘 더바래",Positive,0.9307630658149719,0.06923696398735046
250,저렇게 관리 잘하시고 과하지 않고 자연스러운 화장을 하시는 남성 분들이 더 멋있습니다 자신들은 관리 안 하시면서 그런 악플들을 쓰시는 분들은 다시 한 번 생각해 봤으면 함...,Positive,0.997527003288269,0.002473010215908289
251,솔직히 악플러들은 지들 부모님 앞에서 할수 있는 말만 썼으면 좋겠다ㅋ,Positive,0.9934310913085938,0.006568926386535168
255,응원합니다 ^^,Positive,0.9952138066291809,0.004786236211657524
256,후니언님 넘 기여워용,Positive,0.9981041550636292,0.0018958909204229712
258,요즘 같은 시대에  맞죠?   얼마나 부지런 해요.자신을 꾸미고 아름 답게 만드는것! 완젼 멋져요.남자다움에 화장은 기본으로 하시죠.~~^^이제는 달라져야 합니다.,Positive,0.9927445650100708,0.007255448494106531
262,난 남자애들이 화장하면 오히려 배울 수 있는게 많아서 좋은데...,Positive,0.9949706792831421,0.005029288586229086
263,"잘 보이고 싶은 이유도 있지만 자기 만족, 자신감을 위해서 화장을 하는 사람도 있답니다. 종종 여자끼리 있을 때 화장을 하면 여자끼리 있는데 화장은 왜 하냐 물어보시는 분들이 계신데 그 눈꼬리 하나랑 눈썹 하나하나가 자신감이 될 수 있다는 것도 알고 계셨으면 좋겠네요.",Positive,0.932813823223114,0.06718617677688599
265,여기서 후니언 만났는데 너무 재미있닼ㅋㅋㅋ,Positive,0.9974798560142517,0.0025201195385307074
266,전 관리 안하는 남자보다 오히려 자기관리하는 남자분들이 좋더라구요...ㅎㅎ,Positive,0.9900668263435364,0.009933228604495525
267,남자다움 여자다움을 가리는 거 정말 싫다ㅠㅠ 자기 모습을 가꾸는 게 얼마나 멋진데...,Positive,0.9751786589622498,0.024821361526846886
272,멋져요,Positive,0.9930052161216736,0.006994728464633226
274,내남친이 화장 잘해서 가끔 내화장도 해주고 좋은 뷰티탬 공유하면서 얘기할수있으며 꿀잼있듯ㅋㅋ,Positive,0.9980464577674866,0.001953534781932831
276,임파 귀여움,Positive,0.995032787322998,0.004967262502759695
278,완전 제 로망이예욤 남자친구랑 같이 화장품테스트하고 공유하는거ㅠㅠㅠ,Positive,0.9978933334350586,0.002106668893247843
279,멋있어요 전 정말 좋아하고 응원해요,Positive,0.9981532096862793,0.001846788334660232
280,얼마나 힘들었을까 그냥 내가 하고 싶은 것일 뿐인데...,Positive,0.945769727230072,0.05423024669289589
282,화장하는 남자들보고 게이같다는사람들은 남자 연예인들 볼때도 게이같겠네? 아이고야 정작 만나면 꺅!! 오빠!!!!! 오빠 넘 잘생겼어요!! 싸인해주세요!! 이러고 만나고나면 친구들한테 ○○○잘생겼다 이제부터 내꺼임 내남자다 이럴것들이ㅋㅋㅋㅋㅋㅋ 개웃겨ㅋㅋㅋㅋㅋ,Positive,0.9974770545959473,0.002522972645238042
283,난 남자분들이 화장하시는하면 관리하는남자같아서 좋습니다~,Positive,0.9950307011604309,0.004969281610101461
284,멋져요 이뻐요,Positive,0.9970918297767639,0.002908199792727828
285,레오제이님 너무 잘생겻넹..,Positive,0.9974129796028137,0.0025870592799037695
289,난 솔직히 남자가 화장해도 됀다고 생각하는데.. 솔직히 자기 콤플렉스는 가리고 싶다고 생각합니다...자신을 가꾸는게 멋있는거죠!,Positive,0.8794952034950256,0.12050479650497437
290,후니언 오빠 ㅠㅠㅠㅠㅠㅠ,Positive,0.9920493960380554,0.00795061606913805
293,완전 공감ㅠ,Positive,0.9982872009277344,0.0017127840546891093
295,"진짜 맞는 이야기만하시네요 이런 편견은 없어져야합니다.다만, 여자가 화장안하면 욕하시는 분들.. 진짜..많으십니다",Positive,0.93642657995224,0.0635734498500824
296,전 남자도화장해도 좋습니다남자애들이 화장하는거 극혐이라고하는데 화장품사는거랑 화장하는거즐겁기때문에 하는건데 남자들도하는사람들도있으면 통하는게있어서 좋을듯,Positive,0.8955369591712952,0.10446305572986603
298,멋있는데 ㅠㅠㅠㅠㅠㅠㅠㅜㅠㅠㅠㅠㅠ,Positive,0.9978870749473572,0.002112948801368475
303,맞아요 꾸미니까 훨예쁘고 단정하구ㅠ 그런거 연연하지 마세요 그런걸로 욕하는롬들이 젤 못생겻을거임 ㅋ,Positive,0.9955465793609619,0.004453420173376799
304,오오 다 존잘,Positive,0.9484858512878418,0.051514171063899994
310,뭐야 다 잘생겼어..,Positive,0.9962548613548279,0.003745148191228509
311,전 홍조때문에 비비만 바르고 다니는데 제발 남자가 화장한다고 이상하다는 편견만 없어지면 좋겠어요... 자기 컴플렉스 가린다고 잘보일려고 화장하는건데... 그게 뭐 어떻다고..,Positive,0.9313526749610901,0.06864729523658752
314,관리안하는 남자들보다 훨씬 깔끔하고 멋있어요~ 저보다 화장 잘하시는듯!ㅠㅠ 손고자..,Positive,0.998275101184845,0.0017249094089493155
315,이영상에 나오는말모두 맞는말..,Positive,0.9950867891311646,0.0049132383428514
316,남자도 화장 할수있는데..  전 남자 뷰티크리에이터도 좋아요!!,Positive,0.9852674603462219,0.014732547104358673
319,남녀가 해야하는 일이 정해지지 않는게 완벽한 성평등이라고 생각합니다.,Positive,0.9965906739234924,0.0034092948772013187
320,화장안해도 이쁜데.. 젊음이..,Positive,0.9878182411193848,0.012181755155324936
321,레오제이?님말씀하시는게 생각이 깊은게 느껴짐,Positive,0.9968710541725159,0.003128997515887022
327,힘내세염!응원합니당,Positive,0.9822297096252441,0.017770325765013695
331,이얏!!!!멋져용!!!,Positive,0.9946324229240417,0.005367609206587076
332,노력하시는 모습이 아름답네요~노력하는 남자가 아름답습니다ㅎㅎ,Positive,0.9970447421073914,0.0029552315827459097
333,게이라고 트젠이라고 하는 분들은 자기들은 얼마나 잘생기고 깔끔 하길래 자기를 가꿀줄 아는 사람들한테 뭐라 해?,Positive,0.9204437732696533,0.07955624908208847
335,저도 편견이 하루 빨리 깨졌으면 좋겠어요ㅡㅜ(쥬륵),Positive,0.9873863458633423,0.012613661587238312
336,남자가 화장을해서 이상하다 뭐 여자같다 게이같다라고 하는건다 양성평등에 문제가 있는거지 요즘시대가 어떤데 남자화장하는거가지고 악플다는지 막 화장하고 단니는게 부러워서 악플다는거여?ㅋㅋ,Positive,0.9179888963699341,0.08201108872890472
338,예에 멋있다!!!!!! 말 ㄹㅇ 잘함,Positive,0.9954214692115784,0.004578564781695604
339,성별 나눔 따위  나다운게 명답,Positive,0.9846106171607971,0.015389367006719112
344,크...나다운게 나다운거다 멋지네요!,Positive,0.9967340230941772,0.003265947103500366
345,남자던 여자던 화장하는건 자신을 더 돋보이게하고 단점을 커버하고 장점을 더 드러내려하는건데 성별이 무슨상관,Positive,0.9949442148208618,0.0050557623617351055
349,멋져용,Positive,0.9952367544174194,0.004763258621096611
352,그냥 나다운게 진정한 나인거지 굳이 남자다움 여자다움을 갈라야 해?,Positive,0.9963050484657288,0.0036949857603758574
353,화장하시는 남자분들 너무 좋은데요?,Positive,0.9080073237419128,0.09199266135692596
355,헣 후니언님 ️,Positive,0.993517279624939,0.006482694298028946
358,그립습니다...막심센세,Positive,0.9971500635147095,0.002849911106750369
359,옛날에는 화장하는 남자가별로였는데 요즘에는 자기자신을꾸밀줄 아는 사람이 더 좋더라,Positive,0.8694988489151001,0.1305011659860611
361,후니언님 갸좋아....,Positive,0.997281014919281,0.0027190102264285088
362,남자랑 여자를 차별짓는 자체가 문제인거같은데...남자가 화장하면 이상하게 보거나 여자가 숏컷하고 다니면 남자처럼 하고 다니냐는 말부터가..남자처럼 하고 다니는게 뭐고 여자는 여자처럼 하고 다녀야 한다는것 자체가 ;; 자신의 매력 개성에 맞춰 사는거지 남자는 이렇고 여자는 이렇다 라고 생각 한다는 그 마인드부터 고쳤으면 ㅜ 여자가 꼭 여자야다워야되고 남자가 꼭 남자다워야 한다는건 말이안돼고..나는 그냥 그자체의 나인데 현대사회인들의 고정관념에 박힌 생각으로 내자신을 숨기면서 까지 맞춰가야할 필요도 없으니깐 제발 편견을 가지고 쳐다보지 않았으면 좋겠다 ㅜ,Positive,0.9973417520523071,0.0026582451537251472
363,꾸미는 남자 멋짐 호감감,Positive,0.9960963129997253,0.0039036462549120188
368,맨처음 메이크업을 만든게 여자만 쓰라고 만든게 아니고 저도 화장을 하지만 솔직히 남자분들이 더 잘하셔요 자기 콤플렉스를 가려서 더 좋게 만들고 개성을 뿜쁨하게만드는게 메이크업인데 왜 남자가하면 안될까요 공공장소에서 좀 진한화장을 하는분들은 주위분들에게 안좋은 인식이잇지만 자기가 이뻐질수있는데만큼 꾸미고 다닌다는건 전혀 문제될게 없는것같애요 ㅎㅎ 악플다시는분들보면 저분들보다 화장도 못하시고 자기앞가림도 못하실것같네용 호호호홓ㅎ,Positive,0.9740161895751953,0.025983821600675583
370,"남자다움과 여자다움에 기준은 도대체 어떤 걸까요? 여자이 화장을 안하면 ""왜 화장 안하냐"" 남자들이 화장하면 ""이상하다"" 이런 것들은 누가 정하는 건가요... 하지만 TV를 보면 많이 나오는 많은 남자 연예인들도 화장을 하는데 그 모습을 보면 뭐 ""잘생겼다"" ""이쁘게 생겼다"" 그렇게 말하는데 게이라고 하는 사람들있나요? 몇 몇 말하는 분들도 계시겠지만 많이 없죠 이런 화장에 대한 편견은 바꿔야 된다고 생각합니다 화장을 하는 것은 자신에 자유이고 남이 ""화장해"" 또는 ""화장 하지마"" 라고 말할 권리는 없습니다",Positive,0.9809013605117798,0.019098587334156036
371,오 여기 나오신 분들 뷰티유튜버 분들이신가 보네... 응원합니다!,Positive,0.9828121662139893,0.01718783751130104
374,처음에는 눈치보면서 화장을 하다가 나중에 불편해서 화장하나도 안하게 된 여자인데 종종 넌 여자애가 화장을 안하냐 소리들었는데 뭔가 감사해요...ㅋㅋㅋ 분명 귀찮은건데도 꼬박꼬박 화장하시는 모든 분들 다 멋져요!!,Positive,0.9981017708778381,0.0018982257461175323
378,다 필요없고 박수 드립니다 짝짝짝,Positive,0.9978874325752258,0.002112588845193386
385,문크예거 지지율 상승 우흥~~,Positive,0.988149106502533,0.011850867420434952
388,게이들이 니네보다 더 잘생김 ㅇㅇ,Positive,0.8613946437835693,0.13860537111759186
394,여자나 남자나 다 잘생기면 되는 거임나오신 남자분들 다들 존나 잘생기심 눈 립 피부 화장들을 심하게 한 것도아니고 다들 잘생기시게 하셨는데 왜편견인지,Positive,0.9951128363609314,0.0048871166072785854
401,예쁜데 머리가 다들 좀 짧으신듯..,Positive,0.998289942741394,0.0017100766999647021
408,"댓글 게이게이 ezr...키버드찐따들 뭐냐...현실은 요즘 남사친들 보면 비비나 톤업 선크림, 색조 섞인 립밤, 눈썹은 기본으로 그리고 다니더라 그리고 다 여친 있고..내가 보기에도 좋아보임",Positive,0.9943776726722717,0.005622302182018757
413,여자한텐 화장 안하냐 뭐라하고 남자보고는 왜 화장하냐고 뭐라하고 ㅌㅋㅋㅋㅋㅋㅋㅋ 어쩌라는거야 이런 것들이 우리 사회에 속속들이 차있으니까 발전이 안되는 거임 내 마음이고 이게 나다운 건데 지들이 뭔데 참견인지 너는 너대로 너다운대로 사시구요 나도 나다운대로 살겠다 이거야 ㅜㅜ,Positive,0.969920814037323,0.030079126358032227
417,오지랖 부리면서 왜 화장하냐고 난리 치는 것들이 정작 본인은 쥐뿔 안 꾸미는데 그런 사람들은 좀 꾸미고 다녔으면...,Positive,0.9529754519462585,0.047024551779031754
426,레오제이ㅠㅠㅠㅠ,Positive,0.9951549768447876,0.004845031537115574
429,캬후니언잘생겼다,Positive,0.9976686239242554,0.002331398893147707
434,0:14 이분 너무 귀여우심 ㅜㅜ,Positive,0.962340772151947,0.03765922039747238
437,그냥 남자가 화장을 하지말라는 편견을 가지고 있는거 자체가 문제,Positive,0.9255303740501404,0.0744696706533432
439,화장하는남자보면 존나 반할것같음지금 내말 착각하지마그냥 내 취향이야,Positive,0.9786449670791626,0.021355072036385536
441,여자들도 남자들 왜 화장해 ? 라는 학습된 남성성 강요하지 않고 남자들도 여자들은 이래야 해 ! 하는 학습된 여성성을 강요하지 않고 !!! 양성평등은 말 그대로 같이 만들어가야 하는 것 같은데 아직 많이 안타깝네요 ..! 그래도 더 성장할 기회와 모습들이 있다는 거에 기대가 됩니다 그런 사회의 뿌리내린 잘못된 불평등을 바로잡을 수 있는 좋은 영향력을 가지신 크리에이터분들인것 같아서 누가 뭐래도 용기 잃지 말고 당당해지길 응원해요 !,Positive,0.998160183429718,0.001839792705141008
444,레오제이님진찌대박멋져요광광,Positive,0.9976003766059875,0.002399635734036565
445,다 잘생겼누,Positive,0.9982293248176575,0.0017706966027617455
446,화니님 말잘하신당,Positive,0.9924814701080322,0.00751855131238699
448,레오제이님 말하시는거 워..... 지린당.....ㅠ,Positive,0.9578462839126587,0.042153701186180115
455,수염 듬성듬성나고 피부트러블 있고 눈썹은정리안해서 지저분한것보다는 훨씬 나을 것 같다.같은 남자고 화장도 하는 사람으로써 화장을 하는게 대체 왜 욕 먹을 짓인가.오히려 자기자신을 꾸미고 가꿀줄 아는데 멋진거 아닌가.항상 남녀평등 이라고만 외치는 우리는 이런 작은것부터 하나하나 고쳐나가야 남녀평등에 가까워질것 같다.,Positive,0.9977399706840515,0.0022600367665290833
456,나는 센스없게 꾸미지도 않는 남자보다는 화장하고 자기관리 하면서 꾸며가는 남자가 더 멋있던디...........  ,Positive,0.8679856657981873,0.13201436400413513
457,썬크림도 안바르고 자기 피부에는 관심 하나도 없는 사람들보다 훨 나음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ여자만 화장하라는법 있나? 자유지,Positive,0.9965363144874573,0.003463706001639366
458,"맞아요 저 분들 좋네요 여자다운거 남자다운거 그런거 이젠 다 남녀차별이고 고정관념. 여자는 꼭 여자다워야하고 남자는 꼭 남자다워야하나 요즘은 남자도 꾸미는 추세인데 아직까지도 화장하는 남자 안좋게 보는 사람 있더라고요 요즘은 다 자기관리정도인데..화장까진 아니더라도 눈썹정리,제모같은거 하는 사람들도 많ㅇㅣ 있고 그래도 요즘은 화장하는 남자 많아져서 전보다는 좀 괜찮아진거같은데 그래도 여성스러운,남성스러운,여자답게,남자답게 이런건 아직까지도 많이 쓰는 말..요즘은 또 꾸미는 남자많고..",Positive,0.9942617416381836,0.005738282110542059
461,아 남자가 화장하는걸 까는 편견에 갇힌 그런 사람들이 있구나(오타있으면 조용히 넘어가주시길☆),Positive,0.88999342918396,0.11000657826662064
463,자기 자꾸는 남자 존멋이다..가끔 화장하는 뷰티 유튜버(여자분)들 댓글보면 화떡이라니 김치라니 그러는데 자기의 단점을 가리고 예뻐보이고 싶어서 화장하는데 그걸 남자들이 하는게 뭐 어때서 욕하는거지...세수도 안하고 욕하는사람들 봤는데 욕하는사람들 다른사람욕하지말고 저분들 처럼 관리하면서 다니던가하세요 ㅋ,Positive,0.8922316431999207,0.10776837915182114
465,안녕하세요 : )영상 구독하고! 너무너무 잘보고 팬이었어요!그러다 시작한 남자 첫 유튜버! (부족하지만)저도 같이 구독! 좋아요! 댓글! 알람! ️해쥬세요 ~ ㅎㅎ항상 좋은 영상 만들어주셔서 감사해요!,Positive,0.9981996417045593,0.0018003672594204545
466,레오님 화니님 다른남자분들 하는말 다 인정 그런새끼들은 걍 노답이에요 관종이고 ㅋㅋㅋ,Positive,0.8717767000198364,0.12822332978248596
478,멋있다,Positive,0.9945720434188843,0.005427974741905928
481,속시원 짱!!,Positive,0.9982622861862183,0.001737684360705316
482,아니  저분들 데일리메이크업이 컷크리즈하고 아이홀잡아서 펄땡이 오지게바르고 아라 하늘까지뺀데?이목구비를 뚜렷히하고 눈썹도 가지런히하고 피부톤도 맞추고 잡티도 가리는 화장을 하는 저런분들보다 뾰루지 각질 피지오지는 관리안하는남자보단 1000000000배 나으니까 제발 남자들아 관리좀하자 ㅎ,Positive,0.9387668371200562,0.06123310700058937
486,악플다는 놈들 자기관리좀 하고 다녀라...화장하는게 파데하고 립스틱같은 색조만 하는게 아니라화장하려면 피부 가꾸는걸 필수로 할 수 밖에 없는데그게 부지런함과 성실함의 증거가 아니면 뭐냐..자기관리 1도 안하는 ㅅㄲ들이 멀쩡히 잘사는 사람 욕하는거 역하다,Positive,0.9972643852233887,0.002735606860369444
