,comment,sentiment,positive,negative
487,멋져요,Positive,0.9930052161216736,0.006994728464633226
488,멋져요,Positive,0.9930052161216736,0.006994728464633226
491,그냥 우리나라의 고정관념이 우리나라의 안좋른점 ㅎㅎ,Positive,0.9228969812393188,0.07710304856300354
492,진짜 다 옳은말이다 내 개인적인 생각으로 남자와 여자라는건 그냥 성별을 A와 B로 나눈것이라고 생각하기 때문에 여자는 화장을 해야하고 남자는 화장을 하면 안된다라고 단정짓는건 그냥 그 사람의 인권을 빼앗는거 라고 생각함ㅎ,Positive,0.9851374626159668,0.014862540178000927
495,워후 멋있어,Positive,0.9926450848579407,0.007354901637881994
496,"그래서 남자 아이돌들이 게이같다는 말을 많이 듣죠ㅋㅋㅋㅋ 본인들이 편견이라는 안대를 쓴 장님들인 줄도 모르고. 화장은 자신을 꾸미는 수단 중 하나일 뿐 그걸 남자답다, 여자답다 나누는 것 부터가 잘못 된 것 같네요. 애초에 남자답고 여자다운 것도 임의로 정해놓고 그렇다고 믿고 살아왔을 뿐 그게 답이 아닌데도 말이죠. 이제라도 그런 남자답고 여자답다는 편견을 깨부수고 좀 더 넓은 시야로 세상을 바라보는 사람들이 많아졌으면 좋겠습니다.",Positive,0.9945367574691772,0.005463265348225832
498,"전 개인적인 생각으로 관리 안하는것들이 화장안하면 왜 안하냐 화장하면 화장하는여자 싫다,진하게 하는거 별로다등 이런말 나오는데 차라리 화장하는 남자면 공감할수있고 훨씬 좋다",Positive,0.9981353878974915,0.0018646245589479804
501,후니언 잘생김,Positive,0.9975391030311584,0.002460925141349435
502,저는 화장하는 남자완전 매력있규 넘 좋든데.... 남자는 화장하면 안돼나.....~.~,Positive,0.9980714917182922,0.0019284657901152968
504,아 사이다영상 기분너무좋다,Positive,0.9944919943809509,0.00550801819190383
511,이게 멋있는거지,Positive,0.984144926071167,0.015855075791478157
512,남자가하는게 남자다운거가되는거지 남자다운게뭐따로있는게아님. 반대가되어선안된다,Positive,0.9295839667320251,0.07041605561971664
513,화장하는남자들이 멋잇고 좋돈데..오히려 자기 관리 자기 꾸밀줄 아시는건데여자들한테 여성스러움 추구하면 왜 남여 차별하냐며 뭐라하면서 ..레오제이 진짜 팬인데 ㅠㅠㅠㅠ 악플달지마세요 실력자분인데 얼마나 멋지신데,Positive,0.998256504535675,0.001743476139381528
517,자기가 좋아서 화장하는건데 그렇게 말시는건 저는 아닌것같아요!!,Positive,0.9798232913017273,0.020176684483885765
523,남자가 사회생활하려면 당연히 조신하게 화장을 하는 게 예의지. 자르셋 힘조!,Positive,0.939689040184021,0.060310933738946915
527,"저도 화장하는 남자인데.... 화장하는것을 남녀 구분하는것을 매우 잘못되었다고 한다. 남자다움, 여자다움에 구애받지 않고, 자신이 남자인데도 화장을 하고 다니는 것은 그게 나 다운 것이다. 그리고 왜 화장을 하고 다니는 이유는 자신이 다른 사람들에게 잘 보이기 위해서이기도 하고, 잘 생겨 보이고 싶어서 이기도 하다. 솔직히 꾸미고 다니는 남자들이야 말로 자기관리를 잘하는 것이다. 그리고 화장을 해야 더  피부도 좋아보이고 잘생겨보인다. 그래서 나도 남자이지만 화장을 잘 하고 다닌다.",Positive,0.8858315348625183,0.11416845768690109
528,47초..안타깝지만 저는 화장안한다고 '좀 꾸미고 다녀'라는 말을 지겹게 들은 입장으로써 공감하기가 어렵군요ㅜ영상 취지는 정말 좋았어요! 나다운게 최고죠b,Positive,0.9925885796546936,0.007411427330225706
530,햄구들이랑 바순바돌이들이 왜이리많지 좋다ㅎㅎㅎ끼힣힣 다들 색안경같은거 안끼고 차별대우 안햇으면좋겟는데 왜그런데...,Positive,0.9982821345329285,0.0017178428824990988
540,이거보고 여자가 따라할수있는데 왜 악플다는지 모르겠음,Positive,0.9943727850914001,0.005627207458019257
541,멋짐,Positive,0.9965659976005554,0.0034340270794928074
542,관리 안하는 남자보다10000배 낫다,Positive,0.9975237250328064,0.0024762738030403852
546,화장 안 하는 여자한테 왜 화장 안 하냐고 하는 꼰대들 있습니다^^,Positive,0.9096375703811646,0.09036243706941605
549,나자신을 가꾸는모습 좋은건데 왜 비하하는분들이 계시는지 모르겠어요ㅠㅠ,Positive,0.998270571231842,0.0017294466961175203
550,남자가화장하는게 싫은게아니라  여성스럽게 행동하는게 이성으로 호감이안가는거지 남자들도 뷰티에 관심갖는건 좋다고 본다,Positive,0.8856261372566223,0.11437389254570007
551,글구 저분들 존잘,Positive,0.9687449336051941,0.03125505894422531
555,남자도 깔끔하고 예쁘면 좋음. 왠만한남자 연애인들 다화장함,Positive,0.9774625897407532,0.02253740467131138
556,근데 여자화장안한다고도뭐라하는 사람있어요.되게 잘못된거지만ㅋㅋ,Positive,0.9747341871261597,0.025265797972679138
558,와...저 안경쓰신분 누구져??짱 귀여워여ㅜㅠㅜㅜ,Positive,0.9980706572532654,0.001929324003867805
559,왜. 이쁘기만 하구만ㅡㅡ 잘어울려요! 더 보란듯이 당당히 하고 다니세요,Positive,0.9951798915863037,0.004820162896066904
569,뭔가 자꾸보게된다..,Positive,0.9981701970100403,0.0018298180075362325
575,아니요 제가쓸건데요아 멋있다...이상한가치관 고정관념 편견 없어지길,Positive,0.9870900511741638,0.012909959070384502
577,왜 화장은 여자만한다는 편견이있는걸까,Positive,0.8621947765350342,0.13780523836612701
581,오 다들 멋지네 자기관리도 잘하고 안꾸미는 남자보단 화장해서 여자라고 욕듣는 남자가 훨 멋지지ㅋ,Positive,0.8948923349380493,0.10510770231485367
583,난 화장하는 남자 좋던데..ㅋㅋ,Positive,0.9285012483596802,0.07149870693683624
586,요즘세상은 남자답자 여자답다 보단 나답다 나다운거를 추구하는거 같아요 난 좋타고 생각함 또 남자는 남자다워야해 이런것도 있을수 있다고 생각함 그게 나쁜건 아님 다만 둘다 좋은건데 그걸 강요해선 안된다고 생각함 그냥 서로 인정해주면됨 아 저렇구나 저사람은,Positive,0.995735228061676,0.004264755640178919
588,화장한다=여성스러움 으로 선입견이 박혀있는게 너무 싫다 ㅠㅠ 화장한다=나 자신을 가꿀줄 안다 로 바꼈으면 좋겠네요..,Positive,0.9858884811401367,0.014111550524830818
590,악플러들은 지들은잘생겼다고생각하고 지랄하는거죠^^ 남성분들도 화장할수있고여성분들만화장한다는 편견을버려야죠,Positive,0.996913492679596,0.003086553420871496
599,화장하는데 남자건여자건 뭔상관이냐 ㅋㅋ 하고싶음하는거고 관심없으면 안할뿐임 욕하는 사람 진짜이해안된다 ㅋㅋ,Positive,0.9869721531867981,0.01302783377468586
600,다 머시써요! 레오제이도 머시써!!!!!!!!!!!,Positive,0.9968476891517639,0.0031523520592600107
608,구와아악 후니언님!! 순례 와써요오!!!,Positive,0.9959624409675598,0.004037588369101286
609,"저화장정도면 정말!!좋은데 펄섀도우,엄청빨간립막이러면 좀 부담스럽기는함",Positive,0.9981616735458374,0.0018382798880338669
610,근데 게이를 무시하는건 뭐지....ㅠㅠ이상하게 보는건 몰라두 무시는 좀....ㅠ,Positive,0.9087027907371521,0.0912972092628479
611,나는 남자도 화장하는게 왜 이상하다고 하는지 아직도 잘 모르겠음 ... 남자가 왜 화장하면 게이리고 불리는거지 ? 잘못된 생각이 다 모든것을 망쳐놓는건데...,Positive,0.9053150415420532,0.09468501806259155
614,저분들한테 게이새끼냐고 비아냥거릴시간에 본인이나 좀 가꾸길..ㅋㅋㅋㅋㅋ제발 좀 꾸미고다녀라ㅜㅜ..,Positive,0.9614472985267639,0.038552720099687576
619,저 여기서 구독하고 보는 분 계시는게 화장하시는거 보고 그렇게 이상하다고 생각 안들던데...,Positive,0.8666756749153137,0.13332433998584747
628,"현재 젊은 층의 대표적인 생각이 남성 여성의 틀 타파, 동성애도 사랑인듯 엄청 그런 댓글이 지배적이네 어린 애들이 아무 생각없이 획일화된 가치관만 안 가졌으면 동조사상이 너무 심해...뭐가 옳은지 그른지는 자기 스스로 개인적으로 파악하는 거지 차별 안 하는 게 옳은 거지만 아무런 이유도 모르고 차별하지 말자 외치는 건 자기 생각이 아님",Positive,0.8631559014320374,0.13684415817260742
631,헐 레오제이쓰~~!!!!!!!!!,Positive,0.969856321811676,0.030143674463033676
636,화니님!!!!!,Positive,0.9972903728485107,0.0027096238918602467
644,후니언님이닷,Positive,0.9962553381919861,0.0037446890491992235
649,자기를 멋있게 만드는 과정이지 이상한게 아니잖아?남자는 화장하면 안된다고 법정해져있음?,Positive,0.991595447063446,0.008404557593166828
652,To.악플러아이돌도 메이크업하는데그럼 seven틴 방tan도 게이냐*이 댓은 절때 얻어터지는게 좋아서 적은게 아닙니다   유명한  아이돌그룹으로 적은것이므로 악플 적지 말아주세요,Positive,0.9108026623725891,0.08919734507799149
656,"악플러분들 아이돌들도 다 화장해요~보이그룹 , 걸그룹 어차피 다~화장해요~여자 남자 성별이 뭐가 중요해요. 자신의 개성을 펼치는게 더 중요하니악플쓰지마시고 선플답시당",Positive,0.9399274587631226,0.06007257103919983
659,그딴 편견을 왜 가져 걍 자기가 하고싶으면 하는거지 화장한다고 왜 게이라고 그러세요 ㅜ,Positive,0.9898064136505127,0.010193638503551483
662,보편적이지 않은 그쪽대다수가 저렇?게 하고다니니 물어볼수는 있다고생각함 근데 비난하는짓은 하지말아야ᆢ,Positive,0.9483546018600464,0.05164545401930809
667,오옷 레오제이님이닷!,Positive,0.9952365756034851,0.004763385280966759
668,난 꾸미는 남자 좋음.깔끔하고 깨끗하고.털 제대로 안깎고 콧털 살짝살짝보이는 여드름난 남자들을 보느니 화장하고 꾸미는 남자 좋음,Positive,0.9974685907363892,0.0025313994847238064
675,뭐 비비 바르면 괜찮을텐데 눈썹 정리하면 괜찮을텐데 뭐하면 더 좋을텐데 뭐라하면서 정작 하면 남자가 뭔 화장이냐 여자도아니고 이러면서 욕이나 하고 아이돌은 왜 화장한다고 뭐라안하세요? 왜 아이돌은 되고 저런분들은 왜 안되는거죠? 여자분들이라면 솔직히 화장하는 기분을 아니까 저런말 하면 안되는거아닌가? 존중해주세요 개취잖아요 처다볼순있어도 악플은 달지맙시다 그렇게해서 좀더 나아보이고 잘생겨보이면 좋은거지,Positive,0.8737234473228455,0.12627659738063812
680,(뭐 남자들은 화장하면 안돼냐? 성인들은 다 화장할수있는거야!!!)라고 악플단사람에게 말해주고 싶네여,Positive,0.9447150230407715,0.055284954607486725
682,여기 햄튜브언니 프사 왤케많앜ㅋㅋ,Positive,0.9944446682929993,0.005555321928113699
686,크으...다들 깨어있다bbbbbbbbbbb저분들 욕하지말고 좀 니들도 꾸며라......저분들 잘생겨서 욕하냐ㅋ,Positive,0.9905376434326172,0.00946233980357647
689,어라랏 원딘님과 준이님이빠지셨다!,Positive,0.9946602582931519,0.005339755676686764
690,남자도 여자도 화장해도 되지만 몇몇 댓글보면 제발 하라는 글 들도 많이봤고 이런거 보면 그냥 여자보고 화장 안하냐? 같은 말로 들려요...그렇게 말하는사람들이 개념이 없지만 남자도 꼭 해야될이유는 없는것같아요 여자도 마찬가지구요 자기관리를 위해서 화장을 하는것도 좋지만 자유란게 있으니깐? 남자나 여자한테 꾸미고 화장 좀 해라!라고 강요하는 말은 하면 안된다 생각하네요.. 그리고 남자라고 안 씻는다라든가 꾸미지않는다 제 생각엔 이런것도 편견같아요..길어졌지만 하면 하고 안하고 싶으면 안하는 세상이됬으면 좋겠네요,Positive,0.8660020232200623,0.13399800658226013
696,관리안하는 남자보다 훨나음,Positive,0.9807295799255371,0.019270427525043488
701,"이분들은 다른사람들에게 잘보이기위해, 그리고 나 자신을 소중히 여기기땜에 스스로를 가꾸는 건데 자기관리 따위 1도 안하면서 이분들 욕하지마라 이런데까지와서 악플달 시간에 니들 인성 관리나해",Positive,0.984552264213562,0.01544774230569601
702,남자건 여자건 자신을 꾸밀 수 있고 꾸미는 데 있어서 즐거움을 얻는 멋지신 분들인데 굳이 성별이 필요한가요 이상한 시선을 가지게 된 자체가 고정관념 때문인데 고정관념 좀 버렸으면 함 여자면 이렇고 남자면 이렇다는 생각을 좀 버렸으면 함,Positive,0.9976590275764465,0.0023409936111420393
704,악플러들.. 진짜 한심하다.. 남자들이 화장하면 어때요? 전 여자지만 남자들은 화장하면 안됀다는 편견은 없으면 좋겠어요!,Positive,0.9937971234321594,0.0062028816901147366
708,내얼굴이고 내가관리하는거고 내가좋아서하겟다는데 주위시선이 참 왜그런지ㅋ,Positive,0.9893724322319031,0.010627543553709984
711,"진짜 학습된 여성성,남성성으로 편견갖지 말았으면좋겠다.여자면 다 날씬하고 머리길어야되는것도아니고 남자라고 근육질에 머리짧아야 되는것도아니고,,;;우리나라사람들 제발 오지랖과 편견을 버리길.",Positive,0.9981813430786133,0.0018186664674431086
712,오!화니님!,Positive,0.9935446381568909,0.006455346010625362
715,요즘 노인들은 노인답지 못함,Positive,0.9966240525245667,0.0033758925274014473
734,근데 남성뷰티 유튜버들보면 진짜 다들 여성스러워서 놀랬음 나만 느낀건가??,Positive,0.9382601976394653,0.06173980236053467
738,오와아ㅏㅏ아아아아ㅏㅏㄱ 후니언님이다,Positive,0.968942403793335,0.03105761669576168
741,하시는말씀 전부다 맞는데 왜 그렇게들 말하는지 이해가안되네요 악플다는사람들은 무슨생각으로 그러는걸까요,Positive,0.9204654693603516,0.07953450828790665
742,썸네일 맨오른쪽에 있으신분 성함이 어떻게 되는가요?,Positive,0.9072748422622681,0.09272516518831253
748,난 괜찮다고  생각하는데,Positive,0.9979246258735657,0.002075350843369961
750,악플러들존나 프로오지랖러,Positive,0.9327691197395325,0.06723092496395111
762,남자건 여자건 화장하면 꼭 잘보일라고 하는줄아는데 솔직히 자기만족이거든 그리고 하면서 변화하는 과정도 잼있고내가 좋다는데 내가 즐겁다는데 왜 지내가 판단을하는지 유튜버들은 공감을하자고 영상을 올리는거지 욕먹을라고 올리는것도 아니고 본인이 하면서 행복을 찾는건데왜 간섭이지? 무슨 장비 비용을 내줬어화장품을 사줬어그리고 난여자이지만 나는 남자도 화장을 할수있다 생각하는데여자도 컨실러나 등으로 잡티를가리거나 좀더 눈이 아름답게피부가아름답게 하는건데 남자도 아름다워 질수있는거지메이크업은 하나에 예술임 그림과도 같은거지!!,Positive,0.9836949706077576,0.016305018216371536
765,자아~ 악플러님들 욕하고 싶으면 그사람직접찾아가서 이야기해보세요 그리고 얼굴안보고 댓글다는거라 더 자신감 생기는거 아닌가요?,Positive,0.9198870658874512,0.08011293411254883
770,헐 후니언이당,Positive,0.9525536894798279,0.04744633287191391
773,후니언 !!,Positive,0.9945598840713501,0.005440152250230312
775,레오제이^^>>>,Positive,0.9900692701339722,0.009930782951414585
777,여자는 안하면 지랄이고 남자는 하면 지랄이야 니들이 뭔데 지랄이지?니들은 그럴 자격없다는걸 모르나나는 그냥 나인거잖아,Positive,0.9900813102722168,0.009918725118041039
783,잘생긴 남자들이 화장하고 영상 올리고 내가 또 영상을 보고 전 너무 좋기만 한데 여자가 유튜브 화장하는거랑 다르게 생각한적이 없는데 이상한말로 악풀 다는 사람 핵노답 왜사심,Positive,0.9976922273635864,0.002307736547663808
784,왜? 멋진데? 그렇게 흔하게 말하고다니는 자기관리라는것도 이런부분까지 속하는것같은데?,Positive,0.9978692531585693,0.002130727516487241
786,호옹 므시써!!,Positive,0.9543771147727966,0.04562292620539665
787,아니 왜죠화장하는 남자인건데거기에 왜 트젠분들 게이분들비하하는거죠...저분들도 이상한게 아니죠진짜 여자만 화장한다 라고 생각을하는게...,Positive,0.9558033347129822,0.04419664666056633
791,헉 후니언님이다,Positive,0.9760928750038147,0.023907139897346497
794,그럼 남성 연예인들은 거의 화장하는데 다 남자답지 못한건가여...모순적인 잣대로 사람을 판단하지 말았으면 좋겠어요. 피해만 안주면 되는거잖아요.,Positive,0.9558677673339844,0.04413224011659622
796,"뭘하든 여자,남자 따지는 건 아닌 것 같다 사람들이 남성평등 남성평등 그러는데 남성평등이 실현되려면 사람들이 생각하는 것부터가 바껴야될 것 같다 '쟤는 남잔데 왜 화장해?' , '쟤는 여잔데 왜 축구선수가 되고 싶대?' 라는 고정관념부터 없애야 한다",Positive,0.9852287769317627,0.01477125659584999
801,뭐 이래라 저래라 비난 비판할 시간에 몸소 실천 하시길,Positive,0.99429851770401,0.005701483692973852
802,"그리고 또 어이없는거... 화장하는 남자, 화장 안하는 여자는 성평등에 대한 역압에 시위적인 행동으로 이루어진 뭐시기로 생각하는 사람이 젤 꼴불견임 그러면서 아 힘내세용!! ㅇㅈㄹ 개싫은게 자기 그냥 화장 하고싶어서 하고 안하고 싶어서 안하는건데 남자가 하면/여자가 안하면 꼭 시위적인 행동으로만 생각해서 와 멋있어요... 대박... 힘내영!! 하는거 별로라 생각함 물론 그 사람 자체를 좋아하고 멋있어해서 멋져용 하는거면 뭐라 안그러는데 중요한건 화장 하고 안하는거에 그냥 귀찮아서,잘생겨 보이고 싶어서! 같은 원초적인 이유를 두고 거창하게 생각하는 사람들은 자신도 모르게 편견 껴있는 사람",Positive,0.991455078125,0.008544933050870895
808,"제발 ""남자가 화장하면 극혐이다"" ""저게 남자임"" ""게이야?""라고 하는 시대는 이제 끝났어요 이젠 그런 편견들을 벗어야할 시대하고요 근대 대체 ""남자가 화장하면 극혐이다"" 이런 식으로 말하는 사람들은 어느시대 사람이신거죠?",Positive,0.9960266947746277,0.003973317798227072
813,Man 아닌가요.. 처음에 men이라 쓰는데,Positive,0.9774547219276428,0.022545257583260536
814,흠...영상 다 맞는말이고선플들밖에 안보여서 좋네 근데 유튜브로 착한척들 그만좀하지?;..,Positive,0.9932535290718079,0.006746464408934116
816,후니언님 맞죠??조땨는 교정기 꼈었네욤,Positive,0.9423564672470093,0.05764353275299072
819,남자가 왜 화장하고 다니냐 게이냐 이런 수준낮은 발언들 하는 사람들아 너네보다 저사람들이 백배는 더 나아 ㅠㅠ 너네같이 빻은 말만 하는 사람보다 화장해서 이뻐지고 옳은 말만 하는 저사람들이 훨씬 좋아 너네도 관리좀 해^^,Positive,0.9950193762779236,0.0049806018359959126
822,악플 다신 분들은 세수는 하고 악플쓰나요?,Positive,0.9411823749542236,0.05881766974925995
835,후니언님이다!!,Positive,0.9961386919021606,0.003861283417791128
838,남자가 화장해서 게이면 여자가 화장하면 레즈냐? 개 웃기네 ㅋㅋㅋ 남자 화장하던 말던 못 상관 들이세요? 남자고 여자고 꾸미는건 자기 마음이다 그걸 뭐라고 하고 악플 다는 인간들이 더 이상한거다,Positive,0.9240565896034241,0.07594342529773712
841,후니언 이다!,Positive,0.9847882390022278,0.015211815945804119
858,좀본받고 니들와꾸관리좀해라 웃기네ㅋㅋㅋㅋ,Positive,0.9767323136329651,0.023267723619937897
873,"악플을 다시는 분들 생각 좀 하시고 하셨음 좋겠어요. 화장하시는 남성분들에게 게이냐고 말하는 것 자체가 좀 아니라고 생각하고, 게이라는 기준이 뭐죠? 동성애분들을 상처주는 말 하지마시고, 생각 좀 하세요. 남이 뭘하든 상관 하지말고",Positive,0.9483135938644409,0.05168642848730087
877,"악플들에게 너무고정관심이 너무박혀있는거같아요 워너원,방탄,이분들도화장하고있어요 근대왜 남자뷰티크래이터만 욕하세요?그게가장궁금해요 재발고정은 깨버리시고 그냥 ''남자들도화장을 하구나""라고생각해주세요 약속♡♡",Positive,0.9955394268035889,0.0044605848379433155
879,후니언님이당,Positive,0.9953694343566895,0.004630547948181629
882,솔까 남자들 화장한다고 게이새×냐 트렌스젠더냐 미친.. 징글... 이라고 안꾸며서 못쉥기고 모공 다보이고 눈썹 수북히 쌓이고 얼굴시뻘게가지구 기름기 가득한것보단 멀끔하게 눈썹정리하고 음영넣고 피부톤 적당하고 기름기 다잡는 꾸미는 남자가 더 나으니깐 이글 보는 악플러들 제발 거.울.보.고.말.하.세.요,Positive,0.9402597546577454,0.05974023416638374
884,저기 잘생님남자분둘다 유튜브이룸먼가요..ㅎ,Positive,0.926744818687439,0.07325515151023865
903,사람은 누구나 아름다워질 자격이 있는거지.. 왜 악플을 달고구래 니얼굴도 아니구 불법두아닝데,Positive,0.9859858751296997,0.014014109969139099
913,여자가 머리 숏컷하고 투블럭하고 바지 입고 화장 안하고 안 꾸미고 다니면요 트렌스 젠더냐?라고 하고요 넌 걍 남자해라 걍 성 전환 수술 해 이러고요 학교에서 여자화장실  들어가면 어? 거기 왜 들어가냨ㅋㅋ 넌 남자 화장실 가야짘ㅋㅋ 이러면서 주변 애들이랑 쪼개요 남자가 화장을 한다고 해서 찾아오는 불이익도 있지만 여자가 꾸미지 않고 숏컷에 투블럭에 옷도 바지만 입고 다니면 생각보다 불이익이 많아요 전 이제 그런 애들이 저한테 그러는걸 말리는것을 포기했어요 그런데 마음은 계속 아프고 상처를 받아요 말싸움을하면 인신공격으로 저런 이야기들을 많이 해요 저는 울지 않아요 마음이 아픈데 너무 익숙해져서 눈물이 나오지 않는건기 모르겠지만 굉장히 힘들다는걸 친구들이 알아주면 좋겠어요,Positive,0.9315637350082397,0.06843629479408264
919,남자들도 가꿀줄 아는거 당연한거 아닌가? 부정적인 생각 가지는 사람 들이 이상한거네ㅡㅡ그럼 화장하는 남자연예인은 다 게이냐? ㅡㅅㅡ?,Positive,0.9518672823905945,0.04813270643353462
922,후니언님. ??!!!,Positive,0.9914188385009766,0.008581182919442654
923,어우 쉣 5천년동안 남자다움 여자다움에대한 선입견이 뿌리깊게 박혔는데 그걸 하루아침에 바꿀려고 하네,Positive,0.9486411809921265,0.051358796656131744
924,후니언..?,Positive,0.9572443962097168,0.0427556186914444
931,웨!난 좋은데!,Positive,0.998214066028595,0.0017859138315543532
945,후니언님..?,Positive,0.986549437046051,0.013450521975755692
948,근데 악플도 관심이예요. 관심없는데 왜 그 영상에 댓글을 달고 그영상을 왜 들어가고 그래요?인정? 관심없음 댓글을 달지도 않고 영상도 들어가질 않은데 악플다는 사람은 그냥 관심받고싶고 모두가 다른것보다 나를 보고 관심을 가져줬으면 하다하는 사람이 악플다는 사람아닐까요?,Positive,0.9959139227867126,0.00408607954159379
950,그 뭐 화장하는건 상관없는데중학교때 기억나는데 남잔데 얼굴이 비비덕지발라서 하얀데 목이 황색인데 말투가 여성스러운 그런애가 있었는데뭐 그럴수있고 성차별이라 할수있는데 그냥 본능적으로 같이 있는게 왠지 무서웠음,Positive,0.9852296710014343,0.01477034855633974
951,요즘 성차별아직두있나?ㅋ 그럼 여자는의사하지말라그래 ㅠ; 아직두 그런악플있는게 더웃기네 ㅎㅎ 게이가 그런기준이구나? 게이가 언제부터욕이었지? 오지랖좀 챙기세여 ㅎ,Positive,0.9558464288711548,0.04415355622768402
955,잘 듣다가 좀 그런데 여성들에게 오는 코르셋과 남성분들이 겪는 것은 질적으로도 수준적으로도 판이하게 달라요...어느쪽이든 여성들이 훨씬 더 심하게 겪죠 여성들이 자기관리를 안 하면 남성들에게 가해지는 것의 수십배의 질타를 받고 사회적 시선도 따라오는데 잘못 알고 계신 것 같네요...그런 발언은 자제해주셨으면ㅠ,Positive,0.9666511416435242,0.03334886208176613
956,"젠더리스한 세상을 원합니다 나쁘지않다고 생각해요. 여성,남성으로 이분법적으로 굳이나눠야하나요. 같은사람인데",Positive,0.9233632683753967,0.07663667947053909
972,피부관리=화장 ? 이건좀아닌데.. 화장= 자기관리 ? 자기관리는 운동이다. 남자를 딱볼때 몸좋은 사람보고 드는생각이 '와저사람 진짜 관리잘햇구나' 라는생각이든다. 근데 화장을 한 남자를 볼땐 과연 그생각이들까..? 우와 자기관리잘한다 이럴까?물론 욕하거나 비하하진않는다.. 왜?그건 그들만의 개성일수있으니까.하지만 안좋게 인식되는건어쩔수없다. 다존중한다. 개성도좋고 다좋은데 아닌건 아닌거다. 이런 영상으로 자꾸 남자가 화장하는걸 일반화 시킬려고하지말자.,Positive,0.9406388401985168,0.059361137449741364
